id,name,city,district,address,mrt,broth_types,specialties,price_min,price_max,price_avg,wait_time,rating,tags,notes,source,status,data_quality
yoshitsune-kh,吉胤家,高雄市,三民區,慶雲街105號,,豚骨醬油,橫濱家系濃厚豚骨醬油,200,280,240,90分,4.6,僅週五六賣拉麵|每日限量|全高雄最難吃到,僅週五六賣拉麵(週三四賣咖哩飯)，每日限量，全高雄最難吃到的拉麵,Jeremy高雄拉麵; GOMAJI; PopDaily,,detailed
menkobayashi-kh,麵處小林,高雄市,左營區,博愛二路296號,巨蛋,雞白湯|豚骨醬油,雞白鹽味拉麵|豚骨醬油,200,260,230,20分,4.3,家系9年|投幣機|濃淡可選,師承橫濱家系9年老店，投幣機點餐，可自選湯底濃淡,Jeremy高雄拉麵; PopDaily高雄10家,,detailed
yojin-fengshan,珧金拉麵 YOJIN,高雄市,鳳山區,府前路34號,衛武營,雞白湯|貝出汁,濃熟雞湯拉麵|貝出汁拉麵,200,280,240,20分,4.4,2024新開幕|鳳山黑馬|僅收現金,2024新開幕鳳山黑馬，追求單純極致旨味，僅收現金,Jeremy高雄拉麵,,detailed
ippudo-kh,一風堂 高雄巨蛋店,高雄市,左營區,博愛二路777號 漢神巨蛋B1,巨蛋,豚骨,白丸|赤丸,260,320,290,15分,4.3,連鎖|博多,一風堂高雄分店，漢神巨蛋B1,Jeremy高雄拉麵,營業中,detailed
houraiken-tainan,中華そば 寶來軒,台南市,北區,公園南路206號,,豚骨|味噌|醬油|鹽味|魚介|雞白湯,豚骨拉麵|豚骨魚介,180,260,220,25分,4.3,日本人經營|6種湯頭|食券機,日本人經營，使用麵票機，6種湯頭為台南最豐富,trip.com台南拉麵; tiyama.net,,detailed
juewan-tainan,覺丸拉麵,台南市,東區,東興路275號,,豚骨,鮮貝豚骨|特製豚骨,200,280,240,25分,4.4,2024重新裝潢|LINE@訂位,2024重新裝潢，LINE@可訂位，叉燒口感Q彈,tiyama.net; trip.com,,detailed
akasaka-penghu,赤坂拉麵 澎湖店,澎湖縣,馬公市,同和路158號3F,,豚骨,味噌拉麵|叉燒拉麵,200,300,250,15分,4.0,日本電視冠軍王|3F海景|離島,日本電視冠軍王創立，3F海景用餐眺望馬公港,深度研究離島調查,,detailed
yamahodo-penghu,山禾堂拉麵 澎湖店,澎湖縣,馬公市,三多路296號,,豚骨,霸氣叉燒拉麵(8片)|玉手箱冒煙甜點,220,350,280,10分,4.1,連鎖進駐澎湖|甜點話題,連鎖品牌進駐澎湖，菜單含火鍋定食炸物甜點,深度研究離島調查,,detailed
muiki-kinmen,麵屋無粹 MuIki,金門縣,金城鎮,環島北路一段126號,,雞白湯|豚骨,雞白湯拉麵(舒肥雞叉燒+溏心蛋),130,180,150,10分,4.2,金門最知名|有人專程再訪,金門最知名拉麵，雞白湯濃郁到上下嘴唇微黏住，有遊客專程再訪金門,愛食記; 深度研究離島,,detailed
men53-caotun,麵五三屋台,南投縣,草屯鎮,田中央,,鹽味,鹽味干貝拉麵(限量),200,280,240,15分,4.3,隱身田中央|屋台+披薩|每日限量,隱身田中央的屋台拉麵+披薩專賣，每日限量,深度研究南投,,detailed
seiran-qingjing,星嵐拉麵,南投縣,仁愛鄉,清境,,豚骨,繁盛拉麵(炸蝦+炸牡蠣+鮭魚卵),250,350,300,15分,4.0,全台海拔最高|清境農場|櫻花季花海,全台海拔最高拉麵店，櫻花季可在花海中用餐,深度研究南投,,detailed
ryunokokyu-ramen,龍鱗拉麵,台北市,大同區,承德路二段1巷8號,中山,豚骨魚介|雞白湯|蝦湯,柚香桂花拉麵$380|龍蝦雞白湯(限量),300,400,350,25分,4.4,2024新開幕|高顏值|鮭魚卵海葡萄,確認營業中，已擴展至2家分店。總店（中山店）2024/6開幕；士林二店（文林路132號）2025/6/17開幕。士林店限定「蛤？龍蝦雞白」每日限量20碗。高顏值配料鮭魚卵海葡萄，免費加清湯加麵。,upssmile.com; life-taste.com; jeremyfoodie.tw,營業中,detailed
tsuru-ramen,麵屋鶴立,台北市,大同區,承德路二段1巷18號,中山,雞白湯|雞清湯,鶴立雞白湯(雞豬鴨三拼),280,360,320,25分,4.4,2024新開幕|三種肉|網美裝潢,確認營業中。2024/9/7試營運。主打雞白湯拉麵，提供鶴立雞白湯、鹽味雞湯、醬油雞湯三種口味，價格約280-360元。文青木質裝潢，採點餐機自助點餐。,jeremyfoodie.tw; hellokids.tw,營業中,detailed
yanchi-ramen,湮鯱,台北市,中山區,中山區,中山,海鮮鹽味,海鮮鹽味拉麵,260,330,290,25分,4.5,2023新人賞金賞|塩琉二品牌,塩琉新品牌，2023年愛好會新人賞金賞。中山戰區二店，大幅提升用餐環境,自由時報玩咖 2023 Top10,,detailed
tonari-ramen,隣 tonari,台北市,大安區,延吉街(お帰り隔壁),國父紀念館,多元,お帰り體系新品牌,250,320,280,20分,4.4,お帰り體系|2024新品牌,金賞名店お帰り的隔壁新品牌，延伸不同風味,台灣拉麵愛好會2023,,detailed
maruzou-sanchong,丸宗拉麵屋,新北市,三重區,龍門路258號,三重國小,雞白湯|煮干醬油,貝出汁煮干醬油|雞白湯(無限加麵),180,220,200,40分,4.6,三重第一|全雞入湯|僅7-8席,三重第一拉麵店，全雞入湯金黃清澈鮮美，僅7-8席,Nash's Wonderland pixnet,,detailed
uminekotei,海貓亭 うみねこ亭,新北市,新店區,新店路27號,新店,雞白湯|鹽味|醬油,雞白湯拉麵|海貓拌麵,200,260,230,25分,4.5,每年入選金賞|每月29日肉肉日,每年入選拉麵愛好會票選名店，每月29日肉肉日叉燒加量,PopDaily新北拉麵8家,,detailed
geki-reiken,激勵軒,台中市,北區,三民路三段75號,,雞白湯,男湯(濃厚乳化)|女湯(泡沫化)|担々麺(天花板),250,350,300,30分,4.5,2020台中銀賞|男湯女湯|一中商圈,2020台中銀賞，每月限定風味，担々麺被封天花板。男湯/女湯二選一,houpiblog.tw; polstartech台中拉麵,,detailed
akimei-taichung,麵屋秋鳴,台中市,南區,文心南路715號,,鴨白湯,鴨霸二郎拉麵(整隻鴨腿入碗),250,350,300,15分,4.3,台中首家鴨白湯|貍匠旗下|全日營業,貍匠旗下品牌，台中首家鴨白湯。金字塔蒜炒野菜+整隻鴨腿超霸氣,polstartech台中拉麵,,detailed
kuroshin-wufeng,麵屋黑心,台中市,霧峰區,育群路264號,,雞白湯|松露,松露雞白湯|醬油老火湯|巴斯克乳酪蛋糕,250,350,300,25分,4.5,新人賞全台前十|甜點也強,新人賞全台前十，西餐手法巧思，甜點巴斯克乳酪蛋糕也必吃,polstartech台中拉麵,,detailed
kobayashi-kh,麵處小林,高雄市,左營區,博愛二路296號,巨蛋,雞白湯|豚骨醬油,雞白鹽味拉麵|豚骨醬油,200,260,230,20分,4.3,橫濱家系9年|投幣機,師承橫濱家系9年老店，投幣機點餐，可自選湯底濃淡,PopDaily高雄10家; jeremyfoodie.tw,,detailed
yojin-kh,珧金拉麵 YOJIN,高雄市,鳳山區,府前路34號,衛武營,雞白湯|貝出汁,濃熟雞湯拉麵|貝出汁拉麵,200,280,240,25分,4.4,2024新開幕|鳳山黑馬|僅收現金,2024新開幕鳳山黑馬，追求單純極致旨味，僅收現金,GOMAJI高雄; jeremyfoodie.tw,,detailed
hourai-tainan,中華そば 寶來軒,台南市,北區,公園南路206號,,豚骨|味噌|醬油|鹽味|魚介|雞白湯,豚骨拉麵|豚骨魚介,180,260,220,25分,4.3,日本人經營|6種湯頭|麵票機,日本人經營，使用麵票機，6種湯頭為台南最豐富,trip.com台南拉麵,,detailed
ninan-tainan,二男家 家系拉麵,台南市,安南區,公路旁,,豚骨醬油,家系拉麵|白飯小菜無限供應,200,260,230,20分,4.4,家系|白飯小菜無限,濃厚系家系拉麵大滿足，白飯小菜無限供應,台南女孩凱莉; Dcard台南,,detailed
puli-yokohama,埔里橫濱拉麵(新址),南投縣,埔里鎮,慈恩街92號,,豚骨,埔里茭白筍拉麵|黑蒜拉麵,180,250,215,15分,4.6,在地食材|貨櫃屋|免費加麵飲料無限,2024新址貨櫃屋日式建築，在地茭白筍入拉麵。免費加麵+飲料無限暢飲,Google Maps 4.6,,detailed
mengosha-nantou,麵五三屋台,南投縣,草屯鎮,田中央,,豚骨|鹽味,鹽味干貝拉麵(限量),200,260,230,15分,4.3,田中央屋台|每日限量,隱身田中央的屋台拉麵+披薩專賣，每日限量,deep research,,detailed
ichi-no-ana,麵屋壹の穴 ICHI,台北市,大安區,延吉街137巷22號,國父紀念館,魚介豚骨|二郎系|醬油,壹の二郎拉麵$300|秋刀魚干貝醬油拉麵$250,200,300,250,20分,4.2,愛好會連3年名店|台北CP最高二郎|免費加麵,拉麵愛好會連續3年票選名店，台北CP值最高二郎系，另有板橋分店及沾麵專門店,pekoblog.tw; PopDaily; momoblog.tw,,detailed
kagari-taipei,銀座篝 Kagari,台北市,中山區,中山北路二段115巷3弄6號,中山國小,雞白湯,雞白湯Soba|松露雞白湯Soba|TKM生蛋拌麵,280,380,330,30分,4.3,2024重返台灣|米其林必比登|鹿兒島赤雞空運,2024年6月重返台灣。東京米其林必比登推介(2016-2017)，湯底由日本鹿兒島赤雞萃取急速冷凍空運來台,vocus.cc; letsgojp.com; jeremyfoodie.tw; DailyView,,detailed
okaeri-yangi,Okaeri お帰り 你回來啦拉麵,台北市,大安區,延吉街60號,國父紀念館,豚骨,濃蒜豚骨|黑蒜油豚骨|京都風醬油,260,300,280,90分,4.2,延吉街傳奇|僅14席|2023愛好會TOP2|免費加麵加湯,延吉街傳奇排隊名店，僅14席，免費加麵加湯一次。2023愛好會年度第2名。隔壁另開「隣tonari」,ramenroamer.com; annieko.tw,營業中,detailed
menya-teru,麵屋輝 TERU,台北市,中山區,伊通街8-1號1樓,松江南京,魚介豚骨|沾麵,魚介豚骨拉麵$220|魚介豚骨沾麵,200,280,240,15分,4.0,大阪名店|自家製麵|沾麵加高湯,大概率仍營業中。2019年曾傳出閉店消息，但公司登記稅籍狀態仍顯示「營業中」，Facebook粉專與Instagram持續更新。2024年仍有新食記發表，Uber Eats亦有店面頁面。,驗證報告2026-04; marukoblog.tw,營業中,detailed
jinguji-kh,神宮寺拉麵,高雄市,左營區,博愛二路777號4F(漢神巨蛋),巨蛋,雞白湯,二層泡雞白湯特製拉麵(赤/白)|沾麵,290,450,360,40分,4.2,名古屋首創|二層泡|2024/10開幕|海外首店,名古屋世界首創二層泡雞白湯海外直營首店。2024/10開幕，上層泡沫+下層濃郁雙層湯頭,jas38.tw高雄40家; hoolee.tw,,detailed
kurikawa-kh,麵屋栗川,高雄市,新興區,五福二路附近,文化中心,雞白湯|雞清湯,栗川雞白濃湯|琥珀雞清湯,250,350,300,20分,4.4,2024新開幕|食券機,2024-2025新開幕，食券機+叫號入場新派流程,hoolee.tw高雄拉麵,,detailed
sakaki-kh,麵屋榊(拉麵壹3號店),高雄市,鳳山區,文山特區/陽明商圈,—,雞白湯|醬油,純雞牡蠣沾麵|醬油雞清湯,250,350,300,20分,4.4,拉麵壹3號店|牡蠣沾麵,人氣品牌拉麵壹第3號店，特色純雞牡蠣沾麵結合雞白湯與牡蠣鮮美,jas38.tw,,detailed
yanagimachiya,柳町家拉麵,新北市,蘆洲區,民權路188-6號1樓,蘆洲,雞白湯,特盛雞白濃湯|塩味雞清湯|川辣味噌雞白,220,280,260,30分,4.9,前麵屋牛一店主|免費加麵+白飯|Google 4.9,前麵屋牛一店主新開，Google 4.9超高分。免費加半球麵兩次及白飯，僅收現金,mymarcy.tw; Google Maps,,detailed
uosakae-banqiao,拉麵魚堺 板橋府中店,新北市,板橋區,府中站步行10分,府中,醬油|雞白湯,醬油拉麵|鹽味拉麵,170,230,200,20分,4.4,2024/12開幕|屋台風格|$170起,2024/12開幕，但目前IG未列出，可能已歇業。屋台風格，四款轉味調味料，點餐機點餐。$170起超平價,Nash's Wonderland pixnet,狀態存疑,detailed
kurami-zhonghe,藏味拉麵,新北市,中和區,景安路132巷1號1樓,景安,豚骨|魚介豚骨|醬油雞骨,濃厚豚骨拉麵|限量叉燒飯,200,260,230,35分,4.3,小店大人龍|限量叉燒飯|免費續麵,小店面大人龍，限量叉燒飯必搶，免費續麵,UDN聯合新聞; ramenroamer.com,,detailed
kakurega-taichung,隱家拉麵 精明店,台中市,西屯區,精明路21號,,豚骨|雞白湯|牛骨白湯|擔擔麵,濃厚牛骨白湯(台中限定),250,350,300,40分,4.4,台北名店2024南下|五種系統|台中限定,台北赤峰街名店2024年進軍台中，一店可吃五種系統，台中限定品項常秒殺,polstartech台中拉麵; safood.tw,,detailed
shuhali-taichung,麵屋守破離,台中市,北區,錦新街90巷2號,,豚骨|雞白湯|味噌,豪華濃厚辛味噌|豪華雞鹽豚骨,240,360,300,25分,4.5,日本人老闆一人作業|2024新開幕|30種口味,日本人老闆一人作業，2024新開幕，驚人4大系列30種口味，豚骨+雞骨雙骨湯底,polstartech; niniandblue.com,,detailed
nanren-taichung,腩忍拉麵,台中市,太平區,太平/大里,,創作,熔岩拉麵|冰淇淋抹茶泥拉麵,135,230,180,15分,4.3,創意熔岩|$135起|太平大里,台中最強熔岩拉麵！免機票品嘗大阪爆紅冰淋淋拉麵。抹茶泥起司泥味蕾大滿足,sunnylife.tw; safood.tw,,detailed
unmei-taichung,UNMEI 緣 拉麵,台中市,中區,民權路44巷1號,,雞骨鹽味|味噌,塩味拉麵|辣味噌拉麵,270,280,275,10分,4.3,2024/6新開幕|日本主廚|台中車站旁老宅,2024年6月新開幕，日本主廚親自研製，台中車站附近日式老宅,polstartech台中拉麵,,detailed
sandong-taoyuan,三冬麵鋪,桃園市,桃園區,同德十街17號,,雞白湯,特製雞白湯|世界第二好吃布丁,230,280,255,40分,4.6,連續兩年愛好會前十|桃園第一|一週僅四天3hr,連續兩年拉麵愛好會票選前十，桃園第一拉麵。一週僅營業四天、每天約3hr,blake.com.tw; bella.tw,,detailed
torachiyo-taoyuan,麵屋虎千代,桃園市,桃園區,中正路48巷3號,,醬油,濃湯特製SP拉麵(厚薄叉燒+溏心蛋),230,310,270,40分,4.7,桃園最強|鷹流老闆|自製手打麵|僅收現金,鷹流老闆在桃園開設，桃園最強拉麵。自製手打麵，濃稠如醬汁，5:15即開始排隊,pipa0102.pixnet.net; LINE TODAY bella,,detailed
gokusei-zhongli,極清拉麵,桃園市,中壢區,九和一街3號1F,,鹽味|醬油|雞白湯,極清鹽拉麵|晚餐限定雞白湯,170,210,190,20分,4.5,中壢排隊王|$170起|碗底再來一碗,中壢拉麵戰區排隊名店，$170起超平價。碗底隨機再來一碗可兌換免費拉麵,Google Maps; 桃園拉麵blog,,detailed
mujo-bade,無常拉麵,桃園市,八德區,建國路1142號,,雞白湯,鹽味雞白湯(加檸檬柳橙片),200,230,215,40分,4.7,攤車起家|檸檬柳橙特色|Google 4.7,從八德攤車起家，雞清湯加檸檬柳橙片為一大特色，碗緣附柚子胡椒醬汁,Google Maps; 桃園拉麵blog,,detailed
kogoya-bade,小郜家濃厚雞白湯,桃園市,八德區,介壽路二段208號,,雞白湯,鹽味雞白湯|醬油雞白湯|黑蒜雞白湯,200,240,220,20分,4.6,源自米其林配方|僅9席|擊敗雞白湯四部曲,源自米其林的湯頭配方，僅9席，提供擊敗雞白湯四部曲吃法教學,weshares.com.tw,,detailed
ishida-ichiryu,石田一龍,桃園市,桃園區,寶慶路92號,,豚骨,濃厚豚骨拉麵(每日限量),200,280,240,25分,4.5,日本6屆拉麵冠軍|西日本百名店|海外唯一,日本福岡北九州蟬聯6次拉麵錦標賽冠軍+西日本百名店，台灣老闆赴日學藝完整移植。海外唯一分店,letsplaytrip.tw,,detailed
ramen-furen,拉麵夫人 Ramen FU REN,桃園市,八德區,陸光街19號,,雞白湯,黑蒜雞白湯|海鮮雞白湯特盛,200,280,240,15分,4.6,2024新開幕|淡麗概念|研發半年,2024新開幕，從健康餐盒起家，雞白湯研發耗時半年以上，以淡麗概念詮釋,weshares.com.tw,,detailed
yen-itte,Yén itte 言って食処,新竹縣,竹北市,光明十街161號,,創作,法式油封櫻桃鴨腿醬油鮮螺貝拉麵$460,280,460,370,需預約,4.7,米其林三星學藝|台日法三元素|一樓拉麵二樓清酒吧,主廚曾與米其林三星主廚Guy Savoy學習，融合台日法三元素。一樓拉麵二樓清酒吧,yeh0410.com,,detailed
azumura-kaohsiung,梓村麵屋 鼎中店,高雄市,三民區,鼎中路附近,—,雞白湯,本格原味雞白濃湯|特盛炙燒肋排,230,320,275,15分,4.4,四種風味|炙燒肋排,大量蔬果+全雞+豬骨長時間熬煮，4種風味變化，愛吃肉可選特盛款附炙燒肋排,jas38.tw,,detailed
ramen-koushi,拉麵公子,台北市,中山區,八德路二段279號,南京復興,創作|海鮮,大王具足蟲拉麵,300,500,400,30分,4.5,大王具足蟲創始店|話題性|2023愛好會第9名,大王具足蟲拉麵創始店。2023年度愛好會第9名。確認地址：八德路二段279號,驗證報告2026-04; 台灣拉麵愛好會2023票選,營業中,detailed
root-ramen,知初拉麵 ROOT RAMEN,台北市,大安區,忠孝東路四段216巷32弄3號,忠孝敦化,植物系|味噌|白湯,鮮蔬白濃湯$285|三色味噌$275,275,320,285,15分,4.4,全植物系純素|無蛋奶含五辛|素食友善,全植物系（純素）拉麵，無蛋奶含五辛。人氣品項鮮蔬白濃湯285元、三色味噌275元。週日公休。台灣少見的全素拉麵專門店。,驗證報告2026-04,營業中,detailed
torisan-ramen,雞湯桑 Torisan,台北市,內湖區,港墘路157號(港墘店),港墘,雞白湯,雞白湯拉麵|直火燒鳥,248,350,280,15分,4.3,雞湯大叔同集團|4家分店|直火燒鳥,阿爾法餐飲集團（雞湯大叔同集團）旗下品牌，主打雞白湯拉麵結合直火燒鳥。4家分店：港墘店（內湖區港墘路157號）、市府店（信義區忠孝東路五段149號）、中山雙連店、行天宮店。套餐248元起。,驗證報告2026-04,營業中,detailed
santouka-banqiao,山頭火拉麵 板橋大遠百店,新北市,板橋區,新站路28號9樓,板橋,豚骨|鹽味,鹽味拉麵|味噌拉麵,280,350,310,15分,4.2,日本連鎖|板橋大遠百,SOGO復興店2024/5/30結束營業（營運12年的台灣首店），京站店亦於2025/2/28因合約期滿歇業。台北市已無山頭火。全台僅剩板橋大遠百店及台中大遠百店2家。,驗證報告2026-04,營業中,detailed
santouka-taichung,山頭火拉麵 台中大遠百店,台中市,西屯區,台灣大道三段251號,,豚骨|鹽味,鹽味拉麵|味噌拉麵,280,350,310,15分,4.2,日本連鎖|台中大遠百,全台僅剩2店之一。另一家為板橋大遠百店。,驗證報告2026-04,營業中,detailed
longho-kinmen,滝禾製麵所 金門店,金門縣,金城鎮,金門,,豚骨|創作,豚骨拉麵,200,280,240,10分,4.0,離島|金門,⚠️ 疑似歇業。Facebook粉專（longho.kinmen）顯示「內容不可用」，通常為頁面已刪除跡象。但LINE熱點與金門觀光旅遊網仍收錄此店。無明確歇業公告，建議電話確認（08-232-1453）。,驗證報告2026-04,疑似歇業,detailed
tsuta-tianmu,Tsuta 蔦拉麵 天母店,台北市,士林區,天母（確切地址待確認）,芝山,醬油,松露醬油Soba,280,380,330,未知,0,米其林一星|計畫中|未確認開幕,⚠️ 未確認開幕。2024年底多家媒體報導蔦拉麵將回歸台北天母，預計2024/12至2025/1開幕（創辦人大西祐貴2022年去世後由淺倉由香接任社長），但截至目前無任何正式開幕報導或食記。可能延期或極低調營運。,驗證報告2026-04; 媒體報導,計畫中/未確認,detailed
ichiraku-ximen,一樂拉麵 火影忍者 西門店,台北市,萬華區,中華路一段51-1號B1,西門,豚骨|醬油,火影忍者官方拉麵,290,380,330,30分,4.2,火影忍者|IP聯名|2025/12/31試營運,2025/12/31試營運。火影忍者官方團隊監製。另有城中店（開封街一段8號2樓，2025/10/3開幕）。,驗證報告2026-04,營業中,detailed
uosakae-zhonghe,拉麵魚堺 中和店,新北市,中和區,民享街94號,景安,雞白湯|醬油|鹽味,醬油拉麵$170起,170,280,220,20分,4.5,起家店|CP值極高|$170起,拉麵魚堺起家店。基本款拉麵僅170元。目前共3家營運分店（中和/大安/中山）。,驗證報告2026-04,營業中,detailed
